pid,inicio,fim,num_tracks
111054,1024006,1024072,66
111055,1024073,1024083,10
111056,1024084,1024120,36
111057,1024121,1024138,17
111058,1024139,1024261,122
111059,1024262,1024398,136
111060,1024399,1024412,13
111061,1024413,1024436,23
111062,1024437,1024527,90
111063,1024528,1024538,10
111064,1024539,1024600,61
111065,1024601,1024689,88
111066,1024690,1024714,24
111067,1024715,1024726,11
111068,1024727,1024835,108
111069,1024836,1024859,23
111070,1024860,1024914,54
111071,1024915,1025008,93
111072,1025009,1025168,159
111073,1025169,1025185,16
111074,1025186,1025202,16
111075,1025203,1025278,75
111076,1025279,1025484,205
111077,1025485,1025537,52
111078,1025538,1025569,31
111079,1025570,1025683,113
111080,1025684,1025814,130
111081,1025815,1025913,98
111082,1025914,1025932,18
111083,1025933,1025955,22
111084,1025956,1026042,86
111085,1026043,1026052,9
111086,1026053,1026093,40
111087,1026094,1026112,18
111088,1026113,1026250,137
111089,1026251,1026289,38
111090,1026290,1026340,50
111091,1026341,1026420,79
111092,1026421,1026434,13
111093,1026435,1026498,63
111094,1026499,1026735,236
111095,1026736,1026746,10
111096,1026747,1026868,121
111097,1026869,1026915,46
111098,1026916,1026971,55
111099,1026972,1026996,24
111100,1026997,1027008,11
111101,1027009,1027033,24
111102,1027034,1027119,85
111103,1027120,1027196,76
111104,1027197,1027258,61
111105,1027259,1027329,70
111106,1027330,1027391,61
111107,1027392,1027417,25
111108,1027418,1027517,99
111109,1027518,1027548,30
111110,1027549,1027607,58
111111,1027608,1027629,21
111112,1027630,1027860,230
111113,1027861,1027947,86
111114,1027948,1027975,27
111115,1027976,1028085,109
111116,1028086,1028093,7
111117,1028094,1028170,76
111118,1028171,1028268,97
111119,1028269,1028413,144
111120,1028414,1028569,155
111121,1028570,1028614,44
111122,1028615,1028632,17
111123,1028633,1028682,49
111124,1028683,1028698,15
111125,1028699,1028838,139
111126,1028839,1028877,38
111127,1028878,1028895,17
111128,1028896,1028926,30
111129,1028927,1028948,21
111130,1028949,1029052,103
111131,1029053,1029089,36
111132,1029090,1029122,32
111133,1029123,1029180,57
111134,1029181,1029223,42
111135,1029224,1029299,75
111136,1029300,1029377,77
111137,1029378,1029392,14
111138,1029393,1029489,96
111139,1029490,1029516,26
111140,1029517,1029531,14
111141,1029532,1029603,71
111142,1029604,1029636,32
111143,1029637,1029791,154
111144,1029792,1029836,44
111145,1029837,1029871,34
111146,1029872,1030084,212
111147,1030085,1030141,56
111148,1030142,1030179,37
111149,1030180,1030206,26
111150,1030207,1030292,85
111151,1030293,1030419,126
111152,1030420,1030443,23
111153,1030444,1030455,11
111154,1030456,1030480,24
111155,1030481,1030573,92
111156,1030574,1030629,55
111157,1030630,1030728,98
111158,1030729,1030810,81
111159,1030811,1030950,139
111160,1030951,1030980,29
111161,1030981,1031159,178
111162,1031160,1031218,58
111163,1031219,1031224,5
111164,1031225,1031338,113
111165,1031339,1031398,59
111166,1031399,1031502,103
111167,1031503,1031559,56
111168,1031560,1031701,141
111169,1031702,1031712,10
111170,1031713,1031742,29
111171,1031743,1031749,6
111172,1031750,1031764,14
111173,1031765,1031778,13
111174,1031779,1031874,95
111175,1031875,1031932,57
111176,1031933,1031976,43
111177,1031977,1032037,60
111178,1032038,1032071,33
111179,1032072,1032141,69
111180,1032142,1032232,90
111181,1032233,1032261,28
111182,1032262,1032334,72
111183,1032335,1032399,64
111184,1032400,1032638,238
111185,1032639,1032710,71
111186,1032711,1032731,20
111187,1032732,1032808,76
111188,1032809,1032833,24
111189,1032834,1032850,16
111190,1032851,1032910,59
111191,1032911,1032927,16
111192,1032928,1032940,12
111193,1032941,1033022,81
111194,1033023,1033119,96
111195,1033120,1033136,16
111196,1033137,1033301,164
111197,1033302,1033322,20
111198,1033323,1033359,36
111199,1033360,1033461,101
111200,1033462,1033589,127
111201,1033590,1033650,60
111202,1033651,1033703,52
111203,1033704,1033842,138
111204,1033843,1033859,16
111205,1033860,1033983,123
111206,1033984,1034012,28
111207,1034013,1034061,48
111208,1034062,1034157,95
111209,1034158,1034187,29
111210,1034188,1034226,38
111211,1034227,1034365,138
111212,1034366,1034383,17
111213,1034384,1034502,118
111214,1034503,1034582,79
111215,1034583,1034634,51
111216,1034635,1034854,219
111217,1034855,1035007,152
111218,1035008,1035097,89
111219,1035098,1035111,13
111220,1035112,1035218,106
111221,1035219,1035376,157
111222,1035377,1035408,31
111223,1035409,1035558,149
111224,1035559,1035570,11
111225,1035571,1035577,6
111226,1035578,1035701,123
111227,1035702,1035776,74
111228,1035777,1035786,9
111229,1035787,1035841,54
111230,1035842,1035848,6
111231,1035849,1035902,53
111232,1035903,1035917,14
111233,1035918,1036040,122
111234,1036041,1036059,18
111235,1036060,1036084,24
111236,1036085,1036137,52
111237,1036138,1036146,8
111238,1036147,1036262,115
111239,1036263,1036276,13
111240,1036277,1036285,8
111241,1036286,1036318,32
111242,1036319,1036554,235
111243,1036555,1036587,32
111244,1036588,1036601,13
111245,1036602,1036647,45
111246,1036648,1036690,42
111247,1036691,1036767,76
111248,1036768,1036781,13
111249,1036782,1036850,68
111250,1036851,1036942,91
111251,1036943,1037096,153
111252,1037097,1037144,47
111253,1037145,1037233,88
111254,1037234,1037291,57
111255,1037292,1037359,67
111256,1037360,1037381,21
111257,1037382,1037409,27
111258,1037410,1037499,89
111259,1037500,1037526,26
111260,1037527,1037557,30
111261,1037558,1037592,34
111262,1037593,1037679,86
111263,1037680,1037759,79
111264,1037760,1037792,32
111265,1037793,1037849,56
111266,1037850,1037960,110
111267,1037961,1037976,15
111268,1037977,1038117,140
111269,1038118,1038241,123
111270,1038242,1038418,176
111271,1038419,1038589,170
111272,1038590,1038684,94
111273,1038685,1038879,194
111274,1038880,1038908,28
111275,1038909,1038926,17
111276,1038927,1039147,220
111277,1039148,1039332,184
111278,1039333,1039527,194
111279,1039528,1039555,27
111280,1039556,1039793,237
111281,1039794,1039946,152
111282,1039947,1039969,22
111283,1039970,1039990,20
111284,1039991,1040219,228
111285,1040220,1040248,28
111286,1040249,1040277,28
111287,1040278,1040328,50
111288,1040329,1040465,136
111289,1040466,1040637,171
111290,1040638,1040681,43
111291,1040682,1040791,109
111292,1040792,1040908,116
111293,1040909,1041097,188
111294,1041098,1041200,102
111295,1041201,1041308,107
111296,1041309,1041335,26
111297,1041336,1041372,36
111298,1041373,1041388,15
111299,1041389,1041419,30
111300,1041420,1041649,229
111301,1041650,1041780,130
111302,1041781,1042007,226
111303,1042008,1042032,24
111304,1042033,1042077,44
111305,1042078,1042095,17
111306,1042096,1042190,94
111307,1042191,1042197,6
111308,1042198,1042428,230
111309,1042429,1042456,27
111310,1042457,1042510,53
111311,1042511,1042535,24
111312,1042536,1042583,47
111313,1042584,1042640,56
111314,1042641,1042708,67
111315,1042709,1042767,58
111316,1042768,1042864,96
111317,1042865,1042924,59
111318,1042925,1042963,38
111319,1042964,1043037,73
111320,1043038,1043068,30
111321,1043069,1043095,26
111322,1043096,1043146,50
111323,1043147,1043351,204
111324,1043352,1043582,230
111325,1043583,1043613,30
111326,1043614,1043646,32
111327,1043647,1043731,84
111328,1043732,1043960,228
111329,1043961,1043996,35
111330,1043997,1044027,30
111331,1044028,1044060,32
111332,1044061,1044137,76
111333,1044138,1044219,81
111334,1044220,1044263,43
111335,1044264,1044285,21
111336,1044286,1044295,9
111337,1044296,1044326,30
111338,1044327,1044379,52
111339,1044380,1044402,22
111340,1044403,1044472,69
111341,1044473,1044496,23
111342,1044497,1044611,114
111343,1044612,1044854,242
111344,1044855,1044960,105
111345,1044961,1045030,69
111346,1045031,1045044,13
111347,1045045,1045179,134
111348,1045180,1045244,64
111349,1045245,1045341,96
111350,1045342,1045572,230
111351,1045573,1045628,55
111352,1045629,1045686,57
111353,1045687,1045754,67
111354,1045755,1045877,122
111355,1045878,1045895,17
111356,1045896,1045915,19
111357,1045916,1046089,173
111358,1046090,1046173,83
111359,1046174,1046270,96
111360,1046271,1046314,43
111361,1046315,1046354,39
111362,1046355,1046405,50
111363,1046406,1046461,55
111364,1046462,1046515,53
111365,1046516,1046563,47
111366,1046564,1046586,22
111367,1046587,1046600,13
111368,1046601,1046617,16
111369,1046618,1046796,178
111370,1046797,1046834,37
111371,1046835,1046853,18
111372,1046854,1047034,180
111373,1047035,1047047,12
111374,1047048,1047097,49
111375,1047098,1047116,18
111376,1047117,1047137,20
111377,1047138,1047176,38
111378,1047177,1047398,221
111379,1047399,1047405,6
111380,1047406,1047566,160
111381,1047567,1047577,10
111382,1047578,1047610,32
111383,1047611,1047666,55
111384,1047667,1047730,63
111385,1047731,1047902,171
111386,1047903,1047975,72
111387,1047976,1048015,39
111388,1048016,1048065,49
111389,1048066,1048166,100
111390,1048167,1048196,29
111391,1048197,1048212,15
111392,1048213,1048261,48
111393,1048262,1048282,20
111394,1048283,1048312,29
111395,1048313,1048353,40
111396,1048354,1048371,17
111397,1048372,1048514,142
111398,1048515,1048640,125
111399,1048641,1048660,19
111400,1048661,1048716,55
111401,1048717,1048774,57
111402,1048775,1048809,34
111403,1048810,1048873,63
111404,1048874,1048904,30
111405,1048905,1048924,19
111406,1048925,1048956,31
111407,1048957,1049035,78
111408,1049036,1049071,35
111409,1049072,1049097,25
111410,1049098,1049150,52
111411,1049151,1049180,29
111412,1049181,1049247,66
111413,1049248,1049275,27
111414,1049276,1049318,42
111415,1049319,1049348,29
111416,1049349,1049405,56
111417,1049406,1049529,123
111418,1049530,1049560,30
111419,1049561,1049589,28
111420,1049590,1049790,200
111421,1049791,1049818,27
111422,1049819,1049847,28
111423,1049848,1049867,19
111424,1049868,1049918,50
111425,1049919,1049943,24
111426,1049944,1049973,29
111427,1049974,1050017,43
111428,1050018,1050047,29
111429,1050048,1050085,37
111430,1050086,1050104,18
111431,1050105,1050150,45
111432,1050151,1050309,158
111433,1050310,1050353,43
111434,1050354,1050383,29
111435,1050384,1050415,31
111436,1050416,1050450,34
111437,1050451,1050479,28
111438,1050480,1050603,123
111439,1050604,1050610,6
111440,1050611,1050732,121
111441,1050733,1050802,69
111442,1050803,1050854,51
111443,1050855,1050872,17
111444,1050873,1050891,18
111445,1050892,1050999,107
111446,1051000,1051074,74
111447,1051075,1051126,51
111448,1051127,1051137,10
111449,1051138,1051168,30
111450,1051169,1051184,15
111451,1051185,1051193,8
111452,1051194,1051257,63
111453,1051258,1051268,10
111454,1051269,1051299,30
111455,1051300,1051313,13
111456,1051314,1051353,39
111457,1051354,1051375,21
111458,1051376,1051400,24
111459,1051401,1051459,58
111460,1051460,1051507,47
111461,1051508,1051562,54
111462,1051563,1051571,8
111463,1051572,1051631,59
111464,1051632,1051714,82
111465,1051715,1051731,16
111466,1051732,1051801,69
111467,1051802,1051832,30
111468,1051833,1051860,27
111469,1051861,1051904,43
111470,1051905,1051998,93
111471,1051999,1052060,61
111472,1052061,1052127,66
111473,1052128,1052163,35
111474,1052164,1052285,121
111475,1052286,1052305,19
111476,1052306,1052331,25
111477,1052332,1052517,185
111478,1052518,1052695,177
111479,1052696,1052701,5
111480,1052702,1052760,58
111481,1052761,1052781,20
111482,1052782,1052819,37
111483,1052820,1052989,169
111484,1052990,1052999,9
111485,1053000,1053009,9
111486,1053010,1053039,29
111487,1053040,1053131,91
111488,1053132,1053198,66
111489,1053199,1053212,13
111490,1053213,1053369,156
111491,1053370,1053391,21
111492,1053392,1053507,115
111493,1053508,1053614,106
111494,1053615,1053710,95
111495,1053711,1053786,75
111496,1053787,1054009,222
111497,1054010,1054057,47
111498,1054058,1054116,58
111499,1054117,1054182,65
111500,1054183,1054308,125
111501,1054309,1054348,39
111502,1054349,1054370,21
111503,1054371,1054524,153
111504,1054525,1054573,48
111505,1054574,1054603,29
111506,1054604,1054647,43
111507,1054648,1054723,75
111508,1054724,1054760,36
111509,1054761,1054808,47
111510,1054809,1054835,26
111511,1054836,1055024,188
111512,1055025,1055084,59
111513,1055085,1055153,68
111514,1055154,1055257,103
111515,1055258,1055307,49
111516,1055308,1055332,24
111517,1055333,1055405,72
111518,1055406,1055487,81
111519,1055488,1055534,46
111520,1055535,1055668,133
111521,1055669,1055684,15
111522,1055685,1055816,131
111523,1055817,1055938,121
111524,1055939,1055972,33
111525,1055973,1056002,29
111526,1056003,1056061,58
111527,1056062,1056161,99
111528,1056162,1056247,85
111529,1056248,1056328,80
111530,1056329,1056381,52
111531,1056382,1056589,207
111532,1056590,1056609,19
111533,1056610,1056635,25
111534,1056636,1056763,127
111535,1056764,1056817,53
111536,1056818,1056828,10
111537,1056829,1056852,23
111538,1056853,1056873,20
111539,1056874,1056959,85
111540,1056960,1057010,50
111541,1057011,1057057,46
111542,1057058,1057082,24
111543,1057083,1057152,69
111544,1057153,1057345,192
111545,1057346,1057417,71
111546,1057418,1057426,8
111547,1057427,1057439,12
111548,1057440,1057671,231
111549,1057672,1057744,72
111550,1057745,1057876,131
111551,1057877,1057967,90
111552,1057968,1057993,25
111553,1057994,1058121,127
111554,1058122,1058150,28
111555,1058151,1058170,19
111556,1058171,1058244,73
111557,1058245,1058301,56
111558,1058302,1058374,72
111559,1058375,1058441,66
111560,1058442,1058450,8
111561,1058451,1058498,47
111562,1058499,1058535,36
111563,1058536,1058597,61
111564,1058598,1058626,28
111565,1058627,1058665,38
111566,1058666,1058755,89
111567,1058756,1058883,127
111568,1058884,1058909,25
111569,1058910,1059064,154
111570,1059065,1059105,40
111571,1059106,1059120,14
111572,1059121,1059310,189
111573,1059311,1059415,104
111574,1059416,1059542,126
111575,1059543,1059568,25
111576,1059569,1059626,57
111577,1059627,1059735,108
111578,1059736,1059790,54
111579,1059791,1059805,14
111580,1059806,1059847,41
111581,1059848,1059917,69
111582,1059918,1059925,7
111583,1059926,1060063,137
111584,1060064,1060083,19
111585,1060084,1060140,56
111586,1060141,1060169,28
111587,1060170,1060197,27
111588,1060198,1060289,91
111589,1060290,1060358,68
111590,1060359,1060416,57
111591,1060417,1060428,11
111592,1060429,1060461,32
111593,1060462,1060490,28
111594,1060491,1060507,16
111595,1060508,1060603,95
111596,1060604,1060620,16
111597,1060621,1060813,192
111598,1060814,1060870,56
111599,1060871,1060980,109
111600,1060981,1060991,10
111601,1060992,1061132,140
111602,1061133,1061147,14
111603,1061148,1061159,11
111604,1061160,1061184,24
111605,1061185,1061229,44
111606,1061230,1061299,69
111607,1061300,1061340,40
111608,1061341,1061427,86
111609,1061428,1061491,63
111610,1061492,1061519,27
111611,1061520,1061581,61
111612,1061582,1061646,64
111613,1061647,1061783,136
111614,1061784,1061816,32
111615,1061817,1061855,38
111616,1061856,1061968,112
111617,1061969,1062008,39
111618,1062009,1062039,30
111619,1062040,1062094,54
111620,1062095,1062159,64
111621,1062160,1062231,71
111622,1062232,1062321,89
111623,1062322,1062352,30
111624,1062353,1062383,30
111625,1062384,1062457,73
111626,1062458,1062506,48
111627,1062507,1062651,144
111628,1062652,1062708,56
111629,1062709,1062796,87
111630,1062797,1062951,154
111631,1062952,1062993,41
111632,1062994,1063003,9
111633,1063004,1063186,182
111634,1063187,1063226,39
111635,1063227,1063348,121
111636,1063349,1063507,158
111637,1063508,1063568,60
111638,1063569,1063603,34
111639,1063604,1063653,49
111640,1063654,1063784,130
111641,1063785,1063824,39
111642,1063825,1063944,119
111643,1063945,1064031,86
111644,1064032,1064079,47
111645,1064080,1064099,19
111646,1064100,1064281,181
111647,1064282,1064406,124
111648,1064407,1064422,15
111649,1064423,1064447,24
111650,1064448,1064531,83
111651,1064532,1064545,13
111652,1064546,1064611,65
111653,1064612,1064719,107
111654,1064720,1064780,60
111655,1064781,1064795,14
111656,1064796,1064878,82
111657,1064879,1064941,62
111658,1064942,1064960,18
111659,1064961,1064996,35
111660,1064997,1065078,81
111661,1065079,1065149,70
111662,1065150,1065174,24
111663,1065175,1065311,136
111664,1065312,1065343,31
111665,1065344,1065388,44
111666,1065389,1065444,55
111667,1065445,1065512,67
111668,1065513,1065691,178
111669,1065692,1065734,42
111670,1065735,1065750,15
111671,1065751,1065794,43
111672,1065795,1065811,16
111673,1065812,1066014,202
111674,1066015,1066022,7
111675,1066023,1066168,145
111676,1066169,1066307,138
111677,1066308,1066326,18
111678,1066327,1066556,229
111679,1066557,1066612,55
111680,1066613,1066843,230
111681,1066844,1066955,111
111682,1066956,1067005,49
111683,1067006,1067046,40
111684,1067047,1067174,127
111685,1067175,1067233,58
111686,1067234,1067333,99
111687,1067334,1067351,17
111688,1067352,1067383,31
111689,1067384,1067403,19
111690,1067404,1067518,114
111691,1067519,1067539,20
111692,1067540,1067673,133
111693,1067674,1067766,92
111694,1067767,1067793,26
111695,1067794,1067820,26
111696,1067821,1068066,245
111697,1068067,1068078,11
111698,1068079,1068111,32
111699,1068112,1068127,15
111700,1068128,1068156,28
111701,1068157,1068186,29
111702,1068187,1068348,161
111703,1068349,1068412,63
111704,1068413,1068439,26
111705,1068440,1068501,61
111706,1068502,1068522,20
111707,1068523,1068685,162
111708,1068686,1068744,58
111709,1068745,1068793,48
111710,1068794,1068812,18
111711,1068813,1068882,69
111712,1068883,1068961,78
111713,1068962,1068994,32
111714,1068995,1069023,28
111715,1069024,1069088,64
111716,1069089,1069133,44
111717,1069134,1069145,11
111718,1069146,1069162,16
111719,1069163,1069190,27
111720,1069191,1069220,29
111721,1069221,1069257,36
111722,1069258,1069271,13
111723,1069272,1069304,32
111724,1069305,1069386,81
111725,1069387,1069488,101
111726,1069489,1069501,12
111727,1069502,1069517,15
111728,1069518,1069529,11
111729,1069530,1069586,56
111730,1069587,1069674,87
111731,1069675,1069869,194
111732,1069870,1069985,115
111733,1069986,1070172,186
111734,1070173,1070215,42
111735,1070216,1070379,163
111736,1070380,1070422,42
111737,1070423,1070447,24
111738,1070448,1070487,39
111739,1070488,1070532,44
111740,1070533,1070615,82
111741,1070616,1070783,167
111742,1070784,1070818,34
111743,1070819,1070839,20
111744,1070840,1070888,48
111745,1070889,1070997,108
111746,1070998,1071083,85
111747,1071084,1071135,51
111748,1071136,1071233,97
111749,1071234,1071274,40
111750,1071275,1071313,38
111751,1071314,1071341,27
111752,1071342,1071375,33
111753,1071376,1071422,46
111754,1071423,1071441,18
111755,1071442,1071576,134
111756,1071577,1071678,101
111757,1071679,1071732,53
111758,1071733,1071784,51
111759,1071785,1072034,249
111760,1072035,1072065,30
111761,1072066,1072081,15
111762,1072082,1072189,107
111763,1072190,1072343,153
111764,1072344,1072392,48
111765,1072393,1072402,9
111766,1072403,1072437,34
111767,1072438,1072447,9
111768,1072448,1072615,167
111769,1072616,1072726,110
111770,1072727,1072747,20
111771,1072748,1072821,73
111772,1072822,1072852,30
111773,1072853,1072882,29
111774,1072883,1072999,116
111775,1073000,1073108,108
111776,1073109,1073142,33
111777,1073143,1073332,189
111778,1073333,1073370,37
111779,1073371,1073523,152
111780,1073524,1073613,89
111781,1073614,1073634,20
111782,1073635,1073741,106
111783,1073742,1073792,50
111784,1073793,1073826,33
111785,1073827,1073991,164
111786,1073992,1074046,54
111787,1074047,1074107,60
111788,1074108,1074210,102
111789,1074211,1074267,56
111790,1074268,1074285,17
111791,1074286,1074330,44
111792,1074331,1074391,60
111793,1074392,1074531,139
111794,1074532,1074549,17
111795,1074550,1074632,82
111796,1074633,1074656,23
111797,1074657,1074701,44
111798,1074702,1074716,14
111799,1074717,1074739,22
111800,1074740,1074816,76
111801,1074817,1074836,19
111802,1074837,1074891,54
111803,1074892,1074982,90
111804,1074983,1075043,60
111805,1075044,1075056,12
111806,1075057,1075149,92
111807,1075150,1075217,67
111808,1075218,1075242,24
111809,1075243,1075354,111
111810,1075355,1075408,53
111811,1075409,1075482,73
111812,1075483,1075501,18
111813,1075502,1075584,82
111814,1075585,1075650,65
111815,1075651,1075758,107
111816,1075759,1075815,56
111817,1075816,1075927,111
111818,1075928,1075950,22
111819,1075951,1076052,101
111820,1076053,1076105,52
111821,1076106,1076155,49
111822,1076156,1076241,85
111823,1076242,1076475,233
111824,1076476,1076486,10
111825,1076487,1076594,107
111826,1076595,1076677,82
111827,1076678,1076831,153
111828,1076832,1076851,19
111829,1076852,1076895,43
111830,1076896,1076914,18
111831,1076915,1076987,72
111832,1076988,1076999,11
111833,1077000,1077228,228
111834,1077229,1077246,17
111835,1077247,1077340,93
111836,1077341,1077373,32
111837,1077374,1077408,34
111838,1077409,1077554,145
111839,1077555,1077629,74
111840,1077630,1077805,175
111841,1077806,1078018,212
111842,1078019,1078031,12
111843,1078032,1078069,37
111844,1078070,1078167,97
111845,1078168,1078286,118
111846,1078287,1078350,63
111847,1078351,1078377,26
111848,1078378,1078421,43
111849,1078422,1078451,29
111850,1078452,1078484,32
111851,1078485,1078543,58
111852,1078544,1078570,26
111853,1078571,1078753,182
111854,1078754,1078811,57
111855,1078812,1078856,44
111856,1078857,1078895,38
111857,1078896,1078969,73
111858,1078970,1079058,88
111859,1079059,1079258,199
111860,1079259,1079297,38
111861,1079298,1079389,91
111862,1079390,1079452,62
111863,1079453,1079493,40
111864,1079494,1079515,21
111865,1079516,1079595,79
111866,1079596,1079750,154
111867,1079751,1079814,63
111868,1079815,1079831,16
111869,1079832,1079910,78
111870,1079911,1079969,58
111871,1079970,1079983,13
111872,1079984,1080034,50
111873,1080035,1080045,10
111874,1080046,1080106,60
111875,1080107,1080199,92
111876,1080200,1080216,16
111877,1080217,1080252,35
111878,1080253,1080263,10
111879,1080264,1080269,5
111880,1080270,1080305,35
111881,1080306,1080323,17
111882,1080324,1080400,76
111883,1080401,1080478,77
111884,1080479,1080502,23
111885,1080503,1080573,70
111886,1080574,1080595,21
111887,1080596,1080737,141
111888,1080738,1080757,19
111889,1080758,1080778,20
111890,1080779,1080823,44
111891,1080824,1080855,31
111892,1080856,1081055,199
111893,1081056,1081063,7
111894,1081064,1081262,198
111895,1081263,1081404,141
111896,1081405,1081430,25
111897,1081431,1081541,110
111898,1081542,1081565,23
111899,1081566,1081616,50
111900,1081617,1081752,135
111901,1081753,1081773,20
111902,1081774,1081826,52
111903,1081827,1081853,26
111904,1081854,1081867,13
111905,1081868,1081901,33
111906,1081902,1081937,35
111907,1081938,1082052,114
111908,1082053,1082123,70
111909,1082124,1082244,120
111910,1082245,1082300,55
111911,1082301,1082446,145
111912,1082447,1082517,70
111913,1082518,1082562,44
111914,1082563,1082620,57
111915,1082621,1082712,91
111916,1082713,1082739,26
111917,1082740,1082755,15
111918,1082756,1082883,127
111919,1082884,1082908,24
111920,1082909,1082986,77
111921,1082987,1083090,103
111922,1083091,1083142,51
111923,1083143,1083188,45
111924,1083189,1083328,139
111925,1083329,1083400,71
111926,1083401,1083559,158
111927,1083560,1083584,24
111928,1083585,1083722,137
111929,1083723,1083809,86
111930,1083810,1083856,46
111931,1083857,1083880,23
111932,1083881,1083905,24
111933,1083906,1083936,30
111934,1083937,1083948,11
111935,1083949,1084122,173
111936,1084123,1084235,112
111937,1084236,1084245,9
111938,1084246,1084271,25
111939,1084272,1084314,42
111940,1084315,1084426,111
111941,1084427,1084462,35
111942,1084463,1084566,103
111943,1084567,1084578,11
111944,1084579,1084589,10
111945,1084590,1084620,30
111946,1084621,1084641,20
111947,1084642,1084889,247
111948,1084890,1084911,21
111949,1084912,1084982,70
111950,1084983,1085067,84
111951,1085068,1085153,85
111952,1085154,1085184,30
111953,1085185,1085371,186
111954,1085372,1085433,61
111955,1085434,1085467,33
111956,1085468,1085490,22
111957,1085491,1085565,74
111958,1085566,1085583,17
111959,1085584,1085596,12
111960,1085597,1085624,27
111961,1085625,1085666,41
111962,1085667,1085694,27
111963,1085695,1085742,47
111964,1085743,1085776,33
111965,1085777,1085790,13
111966,1085791,1085878,87
111967,1085879,1085996,117
111968,1085997,1086012,15
111969,1086013,1086055,42
111970,1086056,1086112,56
111971,1086113,1086198,85
111972,1086199,1086405,206
111973,1086406,1086472,66
111974,1086473,1086488,15
111975,1086489,1086574,85
111976,1086575,1086650,75
111977,1086651,1086798,147
111978,1086799,1086849,50
111979,1086850,1086943,93
111980,1086944,1086969,25
111981,1086970,1086985,15
111982,1086986,1087066,80
111983,1087067,1087117,50
111984,1087118,1087288,170
111985,1087289,1087391,102
111986,1087392,1087408,16
111987,1087409,1087487,78
111988,1087488,1087542,54
111989,1087543,1087549,6
111990,1087550,1087771,221
111991,1087772,1087844,72
111992,1087845,1087851,6
111993,1087852,1087962,110
111994,1087963,1087986,23
111995,1087987,1088060,73
111996,1088061,1088107,46
111997,1088108,1088124,16
111998,1088125,1088208,83
111999,1088209,1088237,28
112000,1088238,1088260,22
112001,1088261,1088429,168
112002,1088430,1088439,9
112003,1088440,1088457,17
112004,1088458,1088475,17
112005,1088476,1088529,53
112006,1088530,1088559,29
112007,1088560,1088613,53
112008,1088614,1088650,36
112009,1088651,1088716,65
112010,1088717,1088810,93
112011,1088811,1088889,78
112012,1088890,1088975,85
112013,1088976,1089029,53
112014,1089030,1089151,121
112015,1089152,1089199,47
112016,1089200,1089252,52
112017,1089253,1089302,49
112018,1089303,1089327,24
112019,1089328,1089352,24
112020,1089353,1089496,143
112021,1089497,1089631,134
112022,1089632,1089658,26
112023,1089659,1089695,36
112024,1089696,1089712,16
112025,1089713,1089796,83
112026,1089797,1089864,67
112027,1089865,1089909,44
112028,1089910,1089956,46
112029,1089957,1090062,105
112030,1090063,1090112,49
112031,1090113,1090121,8
112032,1090122,1090156,34
112033,1090157,1090245,88
112034,1090246,1090346,100
112035,1090347,1090393,46
112036,1090394,1090418,24
112037,1090419,1090429,10
112038,1090430,1090521,91
112039,1090522,1090617,95
112040,1090618,1090635,17
112041,1090636,1090766,130
112042,1090767,1090777,10
112043,1090778,1090877,99
112044,1090878,1090916,38
112045,1090917,1090950,33
112046,1090951,1090969,18
112047,1090970,1090986,16
112048,1090987,1091017,30
112049,1091018,1091073,55
112050,1091074,1091132,58
112051,1091133,1091201,68
112052,1091202,1091217,15
112053,1091218,1091236,18
112054,1091237,1091255,18
112055,1091256,1091501,245
112056,1091502,1091670,168
112057,1091671,1091821,150
112058,1091822,1091829,7
112059,1091830,1091879,49
112060,1091880,1091945,65
112061,1091946,1091981,35
112062,1091982,1092026,44
112063,1092027,1092073,46
112064,1092074,1092100,26
112065,1092101,1092107,6
112066,1092108,1092121,13
112067,1092122,1092144,22
112068,1092145,1092181,36
112069,1092182,1092270,88
112070,1092271,1092283,12
112071,1092284,1092442,158
112072,1092443,1092647,204
112073,1092648,1092835,187
112074,1092836,1092877,41
112075,1092878,1092900,22
112076,1092901,1092926,25
112077,1092927,1092967,40
112078,1092968,1093040,72
112079,1093041,1093071,30
112080,1093072,1093110,38
112081,1093111,1093163,52
112082,1093164,1093316,152
112083,1093317,1093423,106
112084,1093424,1093511,87
112085,1093512,1093606,94
112086,1093607,1093620,13
112087,1093621,1093643,22
112088,1093644,1093708,64
112089,1093709,1093906,197
112090,1093907,1094085,178
112091,1094086,1094180,94
112092,1094181,1094199,18
112093,1094200,1094214,14
112094,1094215,1094340,125
112095,1094341,1094407,66
112096,1094408,1094446,38
112097,1094447,1094463,16
112098,1094464,1094507,43
112099,1094508,1094708,200
112100,1094709,1094721,12
112101,1094722,1094758,36
112102,1094759,1094838,79
112103,1094839,1094941,102
112104,1094942,1095062,120
112105,1095063,1095087,24
112106,1095088,1095184,96
112107,1095185,1095225,40
112108,1095226,1095415,189
112109,1095416,1095451,35
112110,1095452,1095462,10
112111,1095463,1095470,7
112112,1095471,1095486,15
112113,1095487,1095499,12
112114,1095500,1095545,45
112115,1095546,1095590,44
112116,1095591,1095644,53
112117,1095645,1095670,25
112118,1095671,1095849,178
112119,1095850,1095923,73
112120,1095924,1095951,27
112121,1095952,1096020,68
112122,1096021,1096027,6
112123,1096028,1096073,45
112124,1096074,1096131,57
112125,1096132,1096232,100
112126,1096233,1096303,70
112127,1096304,1096358,54
112128,1096359,1096405,46
